2 , 360.0 , 602.0
2 , 142.0 , 360.0
2 , 360.0 , 539.0
2 , 360.0 , 601.0
2 , 143.0 , 360.0
2 , 360.0 , 538.0
2 , 360.0 , 601.0
2 , 144.0 , 360.0
2 , 360.0 , 537.0
2 , 360.0 , 600.0
2 , 145.0 , 360.0
2 , 360.0 , 535.0
2 , 360.0 , 599.0
2 , 146.0 , 360.0
2 , 360.0 , 534.0
2 , 360.0 , 599.0
2 , 147.0 , 360.0
2 , 360.0 , 533.0
2 , 360.0 , 598.0
2 , 148.0 , 360.0
2 , 360.0 , 531.0
2 , 360.0 , 597.0
2 , 149.0 , 360.0
2 , 360.0 , 530.0
2 , 360.0 , 597.0
2 , 150.0 , 360.0
2 , 360.0 , 528.0
2 , 360.0 , 596.0
2 , 151.0 , 360.0
2 , 360.0 , 527.0
2 , 360.0 , 595.0
2 , 152.0 , 360.0
2 , 360.0 , 526.0
2 , 360.0 , 594.0
2 , 153.0 , 360.0
2 , 360.0 , 524.0
2 , 360.0 , 594.0
2 , 154.0 , 360.0
2 , 360.0 , 523.0
2 , 360.0 , 593.0
2 , 155.0 , 360.0
2 , 360.0 , 521.0
2 , 360.0 , 592.0
2 , 157.0 , 360.0
2 , 360.0 , 520.0
2 , 360.0 , 592.0
2 , 158.0 , 360.0
2 , 360.0 , 518.0
2 , 360.0 , 591.0
2 , 159.0 , 360.0
2 , 110.0 , 360.0
2 , 360.0 , 517.0
2 , 360.0 , 590.0
2 , 160.0 , 360.0
2 , 110.0 , 360.0
2 , 360.0 , 515.0
2 , 360.0 , 589.0
2 , 161.0 , 360.0
2 , 110.0 , 360.0
2 , 360.0 , 514.0
2 , 360.0 , 588.0
2 , 162.0 , 360.0
2 , 111.0 , 360.0
2 , 360.0 , 512.0
2 , 360.0 , 588.0
2 , 163.0 , 360.0
2 , 111.0 , 360.0
2 , 360.0 , 511.0
2 , 360.0 , 587.0
2 , 165.0 , 360.0
2 , 112.0 , 360.0
2 , 360.0 , 509.0
2 , 360.0 , 586.0
2 , 166.0 , 360.0
2 , 112.0 , 360.0
2 , 360.0 , 508.0
2 , 360.0 , 585.0
2 , 167.0 , 360.0
2 , 113.0 , 360.0
2 , 360.0 , 506.0
2 , 360.0 , 584.0
2 , 168.0 , 360.0
2 , 113.0 , 360.0
2 , 360.0 , 504.0
2 , 360.0 , 583.0
2 , 169.0 , 360.0
2 , 114.0 , 360.0
2 , 360.0 , 503.0
2 , 360.0 , 582.0
2 , 171.0 , 360.0
2 , 114.0 , 360.0
2 , 360.0 , 501.0
2 , 360.0 , 582.0
2 , 172.0 , 360.0
2 , 115.0 , 360.0
2 , 360.0 , 500.0
2 , 360.0 , 581.0
2 , 173.0 , 360.0
2 , 115.0 , 360.0
2 , 360.0 , 498.0
2 , 360.0 , 580.0
2 , 175.0 , 360.0
2 , 116.0 , 360.0
2 , 360.0 , 496.0
2 , 360.0 , 579.0
2 , 176.0 , 360.0
2 , 117.0 , 360.0
2 , 360.0 , 495.0
2 , 360.0 , 578.0
2 , 177.0 , 360.0
2 , 117.0 , 360.0
2 , 360.0 , 493.0
2 , 360.0 , 577.0
2 , 178.0 , 360.0
2 , 118.0 , 360.0
2 , 360.0 , 491.0
2 , 360.0 , 576.0
2 , 180.0 , 360.0
2 , 118.0 , 360.0
2 , 360.0 , 490.0
2 , 360.0 , 575.0
2 , 181.0 , 360.0
2 , 119.0 , 360.0
2 , 360.0 , 488.0
2 , 360.0 , 574.0
2 , 182.0 , 360.0
2 , 120.0 , 360.0
2 , 360.0 , 486.0
2 , 360.0 , 573.0
2 , 184.0 , 360.0
2 , 120.0 , 360.0
2 , 360.0 , 484.0
2 , 360.0 , 572.0
2 , 185.0 , 360.0
2 , 121.0 , 360.0
2 , 360.0 , 483.0
2 , 360.0 , 571.0
2 , 186.0 , 360.0
2 , 122.0 , 360.0
2 , 360.0 , 481.0
2 , 360.0 , 570.0
2 , 188.0 , 360.0
2 , 122.0 , 360.0
2 , 360.0 , 479.0
2 , 360.0 , 569.0
2 , 189.0 , 360.0
2 , 123.0 , 360.0
2 , 360.0 , 478.0
2 , 360.0 , 568.0
2 , 191.0 , 360.0
2 , 124.0 , 360.0
2 , 360.0 , 476.0
2 , 360.0 , 567.0
2 , 192.0 , 360.0
2 , 125.0 , 360.0
2 , 360.0 , 474.0
2 , 360.0 , 566.0
2 , 193.0 , 360.0
2 , 125.0 , 360.0
2 , 360.0 , 472.0
2 , 360.0 , 565.0
2 , 195.0 , 360.0
2 , 126.0 , 360.0
2 , 360.0 , 470.0
2 , 360.0 , 564.0
2 , 196.0 , 360.0
2 , 127.0 , 360.0
2 , 360.0 , 469.0
2 , 360.0 , 562.0
2 , 198.0 , 360.0
2 , 127.0 , 360.0
2 , 360.0 , 467.0
2 , 360.0 , 561.0
2 , 199.0 , 360.0
2 , 128.0 , 360.0
2 , 360.0 , 465.0
2 , 360.0 , 560.0
2 , 201.0 , 360.0
2 , 129.0 , 360.0
2 , 360.0 , 463.0
2 , 360.0 , 559.0
2 , 360.0 , 610.0
2 , 202.0 , 360.0
2 , 130.0 , 360.0
2 , 360.0 , 461.0
2 , 360.0 , 558.0
2 , 360.0 , 609.0
2 , 204.0 , 360.0
2 , 131.0 , 360.0
2 , 360.0 , 459.0
2 , 360.0 , 557.0
2 , 360.0 , 609.0
2 , 205.0 , 360.0
2 , 131.0 , 360.0
2 , 360.0 , 457.0
2 , 360.0 , 556.0
2 , 360.0 , 608.0
2 , 207.0 , 360.0
2 , 132.0 , 360.0
2 , 360.0 , 456.0
2 , 360.0 , 554.0
2 , 360.0 , 608.0
2 , 208.0 , 360.0
2 , 133.0 , 360.0
2 , 360.0 , 454.0
2 , 360.0 , 553.0
2 , 360.0 , 607.0
2 , 210.0 , 360.0
2 , 134.0 , 360.0
2 , 360.0 , 452.0
2 , 360.0 , 552.0
2 , 360.0 , 607.0
3 , 211.0 , 360.0
3 , 135.0 , 360.0
3 , 360.0 , 450.0
3 , 360.0 , 551.0
3 , 360.0 , 606.0
3 , 213.0 , 360.0
3 , 136.0 , 360.0
3 , 360.0 , 448.0
3 , 360.0 , 550.0
3 , 360.0 , 606.0
3 , 215.0 , 360.0
3 , 137.0 , 360.0
3 , 360.0 , 446.0
3 , 360.0 , 548.0
3 , 360.0 , 605.0
3 , 216.0 , 360.0
3 , 137.0 , 360.0
3 , 360.0 , 444.0
3 , 360.0 , 547.0
3 , 360.0 , 605.0
3 , 218.0 , 360.0
3 , 138.0 , 360.0
3 , 360.0 , 442.0
3 , 360.0 , 546.0
3 , 360.0 , 604.0
3 , 219.0 , 360.0
3 , 139.0 , 360.0
3 , 360.0 , 440.0
3 , 360.0 , 544.0
3 , 360.0 , 604.0
3 , 221.0 , 360.0
3 , 140.0 , 360.0
3 , 360.0 , 438.0
3 , 360.0 , 543.0
3 , 360.0 , 603.0
3 , 223.0 , 360.0
3 , 141.0 , 360.0
3 , 360.0 , 436.0
3 , 360.0 , 542.0
3 , 360.0 , 602.0
3 , 224.0 , 360.0
3 , 142.0 , 360.0
3 , 360.0 , 434.0
3 , 360.0 , 541.0
3 , 360.0 , 602.0
3 , 226.0 , 360.0
3 , 143.0 , 360.0
3 , 360.0 , 432.0
3 , 360.0 , 539.0
3 , 360.0 , 601.0
3 , 228.0 , 360.0
3 , 144.0 , 360.0
3 , 360.0 , 430.0
3 , 360.0 , 538.0
3 , 360.0 , 601.0
3 , 229.0 , 360.0
3 , 145.0 , 360.0
3 , 360.0 , 428.0
3 , 360.0 , 537.0
3 , 360.0 , 600.0
3 , 231.0 , 360.0
3 , 146.0 , 360.0
3 , 360.0 , 426.0
3 , 360.0 , 535.0
3 , 360.0 , 599.0
3 , 233.0 , 360.0
3 , 147.0 , 360.0
3 , 360.0 , 424.0
3 , 360.0 , 534.0
3 , 360.0 , 599.0
3 , 235.0 , 360.0
3 , 148.0 , 360.0
3 , 360.0 , 422.0
3 , 360.0 , 533.0
3 , 360.0 , 598.0
3 , 236.0 , 360.0
3 , 149.0 , 360.0
3 , 360.0 , 420.0
3 , 360.0 , 531.0
3 , 360.0 , 597.0
3 , 238.0 , 360.0
3 , 150.0 , 360.0
3 , 360.0 , 417.0
3 , 360.0 , 530.0
3 , 360.0 , 597.0
3 , 240.0 , 360.0
3 , 151.0 , 360.0
3 , 360.0 , 415.0
3 , 360.0 , 528.0
3 , 360.0 , 596.0
3 , 241.0 , 360.0
3 , 152.0 , 360.0
3 , 360.0 , 413.0
3 , 360.0 , 527.0
3 , 360.0 , 595.0
3 , 243.0 , 360.0
3 , 153.0 , 360.0
3 , 360.0 , 411.0
3 , 360.0 , 526.0
3 , 360.0 , 594.0
3 , 245.0 , 360.0
3 , 154.0 , 360.0
3 , 360.0 , 409.0
3 , 360.0 , 524.0
3 , 360.0 , 594.0
3 , 247.0 , 360.0
3 , 155.0 , 360.0
3 , 360.0 , 407.0
3 , 360.0 , 523.0
3 , 360.0 , 593.0
3 , 249.0 , 360.0
3 , 157.0 , 360.0
3 , 360.0 , 405.0
3 , 360.0 , 521.0
3 , 360.0 , 592.0
3 , 250.0 , 360.0
3 , 158.0 , 360.0
3 , 360.0 , 402.0
3 , 360.0 , 520.0
3 , 360.0 , 592.0
3 , 252.0 , 360.0
3 , 159.0 , 360.0
3 , 360.0 , 400.0
3 , 360.0 , 518.0
3 , 360.0 , 591.0
3 , 254.0 , 360.0
3 , 160.0 , 360.0
3 , 360.0 , 398.0
3 , 360.0 , 517.0
3 , 360.0 , 590.0
3 , 256.0 , 360.0
3 , 161.0 , 360.0
3 , 110.0 , 360.0
3 , 360.0 , 396.0
3 , 360.0 , 515.0
3 , 360.0 , 589.0
3 , 258.0 , 360.0
3 , 162.0 , 360.0
3 , 110.0 , 360.0
3 , 360.0 , 394.0
3 , 360.0 , 514.0
3 , 360.0 , 588.0
3 , 260.0 , 360.0
3 , 163.0 , 360.0
3 , 110.0 , 360.0
3 , 360.0 , 391.0
3 , 360.0 , 512.0
3 , 360.0 , 588.0
3 , 262.0 , 360.0
3 , 165.0 , 360.0
3 , 111.0 , 360.0
3 , 360.0 , 389.0
3 , 360.0 , 511.0
3 , 360.0 , 587.0
3 , 263.0 , 360.0
3 , 166.0 , 360.0
3 , 111.0 , 360.0
3 , 360.0 , 387.0
3 , 360.0 , 509.0
3 , 360.0 , 586.0
3 , 265.0 , 360.0
3 , 167.0 , 360.0
3 , 112.0 , 360.0
3 , 360.0 , 384.0
3 , 360.0 , 508.0
3 , 360.0 , 585.0
3 , 267.0 , 360.0
3 , 168.0 , 360.0
3 , 112.0 , 360.0
3 , 360.0 , 382.0
3 , 360.0 , 506.0
3 , 360.0 , 584.0
3 , 269.0 , 360.0
3 , 169.0 , 360.0
3 , 113.0 , 360.0
3 , 360.0 , 380.0
3 , 360.0 , 504.0
3 , 360.0 , 583.0
3 , 271.0 , 360.0
3 , 171.0 , 360.0
3 , 113.0 , 360.0
3 , 360.0 , 378.0
3 , 360.0 , 503.0
3 , 360.0 , 582.0
3 , 273.0 , 360.0
3 , 172.0 , 360.0
3 , 114.0 , 360.0
3 , 360.0 , 375.0
3 , 360.0 , 501.0
3 , 360.0 , 582.0
3 , 275.0 , 360.0
3 , 173.0 , 360.0
3 , 114.0 , 360.0
3 , 360.0 , 373.0
3 , 360.0 , 500.0
3 , 360.0 , 581.0
3 , 277.0 , 360.0
3 , 175.0 , 360.0
3 , 115.0 , 360.0
3 , 360.0 , 371.0
3 , 360.0 , 498.0
3 , 360.0 , 580.0
3 , 279.0 , 360.0
3 , 176.0 , 360.0
3 , 115.0 , 360.0
3 , 360.0 , 368.0
3 , 360.0 , 496.0
3 , 360.0 , 579.0
3 , 281.0 , 360.0
3 , 177.0 , 360.0
3 , 116.0 , 360.0
3 , 360.0 , 366.0
3 , 360.0 , 495.0
3 , 360.0 , 578.0
3 , 283.0 , 360.0
3 , 178.0 , 360.0
3 , 117.0 , 360.0
3 , 360.0 , 364.0
3 , 360.0 , 493.0
3 , 360.0 , 577.0
3 , 285.0 , 360.0
3 , 180.0 , 360.0
3 , 117.0 , 360.0
3 , 360.0 , 361.0
3 , 360.0 , 491.0
3 , 360.0 , 576.0
3 , 287.0 , 360.0
3 , 181.0 , 360.0
3 , 118.0 , 360.0
3 , 360.0 , 359.0
3 , 360.0 , 490.0
3 , 360.0 , 575.0
3 , 289.0 , 360.0
3 , 182.0 , 360.0
3 , 118.0 , 360.0
3 , 360.0 , 356.0
3 , 360.0 , 488.0
3 , 360.0 , 574.0
3 , 291.0 , 360.0
3 , 184.0 , 360.0
3 , 119.0 , 360.0
3 , 360.0 , 354.0
3 , 360.0 , 486.0
3 , 360.0 , 573.0
3 , 293.0 , 360.0
3 , 185.0 , 360.0
3 , 120.0 , 360.0
3 , 360.0 , 352.0
3 , 360.0 , 484.0
3 , 360.0 , 572.0
3 , 295.0 , 360.0
3 , 186.0 , 360.0
3 , 120.0 , 360.0
3 , 360.0 , 349.0
3 , 360.0 , 483.0
3 , 360.0 , 571.0
3 , 297.0 , 360.0
3 , 188.0 , 360.0
3 , 121.0 , 360.0
3 , 360.0 , 347.0
3 , 360.0 , 481.0
3 , 360.0 , 570.0
3 , 299.0 , 360.0
3 , 189.0 , 360.0
3 , 122.0 , 360.0
3 , 360.0 , 344.0
3 , 360.0 , 479.0
3 , 360.0 , 569.0
3 , 302.0 , 360.0
3 , 191.0 , 360.0
3 , 122.0 , 360.0
3 , 360.0 , 342.0
3 , 360.0 , 478.0
3 , 360.0 , 568.0
3 , 304.0 , 360.0
3 , 192.0 , 360.0
3 , 123.0 , 360.0
3 , 360.0 , 339.0
3 , 360.0 , 476.0
3 , 360.0 , 567.0
3 , 306.0 , 360.0
3 , 193.0 , 360.0
3 , 124.0 , 360.0
3 , 360.0 , 337.0
3 , 360.0 , 474.0
3 , 360.0 , 566.0
3 , 308.0 , 360.0
3 , 195.0 , 360.0
3 , 125.0 , 360.0
3 , 360.0 , 334.0
3 , 360.0 , 472.0
3 , 360.0 , 565.0
3 , 310.0 , 360.0
3 , 196.0 , 360.0
3 , 125.0 , 360.0
3 , 360.0 , 332.0
3 , 360.0 , 470.0
3 , 360.0 , 564.0
3 , 312.0 , 360.0
3 , 198.0 , 360.0
3 , 126.0 , 360.0
3 , 360.0 , 329.0
3 , 360.0 , 469.0
3 , 360.0 , 562.0
3 , 314.0 , 360.0
3 , 199.0 , 360.0
3 , 127.0 , 360.0
3 , 360.0 , 327.0
3 , 360.0 , 467.0
3 , 360.0 , 561.0
3 , 317.0 , 360.0
3 , 201.0 , 360.0
3 , 127.0 , 360.0
3 , 360.0 , 324.0
3 , 360.0 , 465.0
3 , 360.0 , 560.0
3 , 319.0 , 360.0
3 , 202.0 , 360.0
3 , 128.0 , 360.0
3 , 360.0 , 322.0
3 , 360.0 , 463.0
3 , 360.0 , 559.0
3 , 321.0 , 360.0
3 , 204.0 , 360.0
3 , 129.0 , 360.0
3 , 360.0 , 319.0
3 , 360.0 , 461.0
3 , 360.0 , 558.0
3 , 360.0 , 610.0
3 , 323.0 , 360.0
3 , 205.0 , 360.0
3 , 130.0 , 360.0
3 , 360.0 , 316.0
3 , 360.0 , 459.0
3 , 360.0 , 557.0
3 , 360.0 , 609.0
3 , 325.0 , 360.0
3 , 207.0 , 360.0
3 , 131.0 , 360.0
3 , 360.0 , 314.0
3 , 360.0 , 457.0
3 , 360.0 , 556.0
3 , 360.0 , 609.0
4 , 328.0 , 360.0
4 , 208.0 , 360.0
4 , 131.0 , 360.0
4 , 360.0 , 311.0
4 , 360.0 , 456.0
4 , 360.0 , 554.0
4 , 360.0 , 608.0
4 , 330.0 , 360.0
4 , 210.0 , 360.0
4 , 132.0 , 360.0
4 , 360.0 , 309.0
4 , 360.0 , 454.0
4 , 360.0 , 553.0
4 , 360.0 , 608.0
4 , 332.0 , 360.0
4 , 211.0 , 360.0
4 , 133.0 , 360.0
4 , 360.0 , 306.0
4 , 360.0 , 452.0
4 , 360.0 , 552.0
4 , 360.0 , 607.0
4 , 335.0 , 360.0
4 , 213.0 , 360.0
4 , 134.0 , 360.0
4 , 360.0 , 303.0
4 , 360.0 , 450.0
4 , 360.0 , 551.0
4 , 360.0 , 607.0
4 , 337.0 , 360.0
4 , 215.0 , 360.0
4 , 135.0 , 360.0
4 , 360.0 , 301.0
4 , 360.0 , 448.0
4 , 360.0 , 550.0
4 , 360.0 , 606.0
4 , 339.0 , 360.0
4 , 216.0 , 360.0
4 , 136.0 , 360.0
4 , 360.0 , 298.0
4 , 360.0 , 446.0
4 , 360.0 , 548.0
4 , 360.0 , 606.0
4 , 341.0 , 360.0
4 , 218.0 , 360.0
4 , 137.0 , 360.0
4 , 360.0 , 295.0
4 , 360.0 , 444.0
4 , 360.0 , 547.0
4 , 360.0 , 605.0
4 , 344.0 , 360.0
4 , 219.0 , 360.0
4 , 137.0 , 360.0
4 , 360.0 , 293.0
4 , 360.0 , 442.0
4 , 360.0 , 546.0
4 , 360.0 , 605.0
4 , 346.0 , 360.0
4 , 221.0 , 360.0
4 , 138.0 , 360.0
4 , 360.0 , 290.0
4 , 360.0 , 440.0
4 , 360.0 , 544.0
4 , 360.0 , 604.0
4 , 348.0 , 360.0
4 , 223.0 , 360.0
4 , 139.0 , 360.0
4 , 360.0 , 287.0
4 , 360.0 , 438.0
4 , 360.0 , 543.0
4 , 360.0 , 604.0
4 , 351.0 , 360.0
4 , 224.0 , 360.0
4 , 140.0 , 360.0
4 , 360.0 , 284.0
4 , 360.0 , 436.0
4 , 360.0 , 542.0
4 , 360.0 , 603.0
4 , 353.0 , 360.0
4 , 226.0 , 360.0
4 , 141.0 , 360.0
4 , 360.0 , 282.0
4 , 360.0 , 434.0
4 , 360.0 , 541.0
4 , 360.0 , 602.0
4 , 355.0 , 360.0
4 , 228.0 , 360.0
4 , 142.0 , 360.0
4 , 360.0 , 279.0
4 , 360.0 , 432.0
4 , 360.0 , 539.0
4 , 360.0 , 602.0
4 , 358.0 , 360.0
4 , 229.0 , 360.0
4 , 143.0 , 360.0
4 , 360.0 , 276.0
4 , 360.0 , 430.0
4 , 360.0 , 538.0
4 , 360.0 , 601.0
4 , 360.0 , 360.0
4 , 231.0 , 360.0
4 , 144.0 , 360.0
4 , 360.0 , 274.0
4 , 360.0 , 428.0
4 , 360.0 , 537.0
4 , 360.0 , 601.0
4 , 363.0 , 360.0
4 , 233.0 , 360.0
4 , 145.0 , 360.0
4 , 360.0 , 271.0
4 , 360.0 , 426.0
4 , 360.0 , 535.0
4 , 360.0 , 600.0
4 , 365.0 , 360.0
4 , 235.0 , 360.0
4 , 146.0 , 360.0
4 , 360.0 , 268.0
4 , 360.0 , 424.0
4 , 360.0 , 534.0
4 , 360.0 , 599.0
4 , 367.0 , 360.0
4 , 236.0 , 360.0
4 , 147.0 , 360.0
4 , 360.0 , 265.0
4 , 360.0 , 422.0
4 , 360.0 , 533.0
4 , 360.0 , 599.0
4 , 370.0 , 360.0
4 , 238.0 , 360.0
4 , 148.0 , 360.0
4 , 360.0 , 262.0
4 , 360.0 , 420.0
4 , 360.0 , 531.0
4 , 360.0 , 598.0
4 , 372.0 , 360.0
4 , 240.0 , 360.0
4 , 149.0 , 360.0
4 , 360.0 , 260.0
4 , 360.0 , 417.0
4 , 360.0 , 530.0
4 , 360.0 , 597.0
4 , 375.0 , 360.0
4 , 241.0 , 360.0
4 , 150.0 , 360.0
4 , 360.0 , 257.0
4 , 360.0 , 415.0
4 , 360.0 , 528.0
4 , 360.0 , 597.0
4 , 377.0 , 360.0
4 , 243.0 , 360.0
4 , 151.0 , 360.0
4 , 360.0 , 254.0
4 , 360.0 , 413.0
4 , 360.0 , 527.0
4 , 360.0 , 596.0
4 , 380.0 , 360.0
4 , 245.0 , 360.0
4 , 152.0 , 360.0
4 , 360.0 , 251.0
4 , 360.0 , 411.0
4 , 360.0 , 526.0
4 , 360.0 , 595.0
4 , 382.0 , 360.0
4 , 247.0 , 360.0
4 , 153.0 , 360.0
4 , 360.0 , 248.0
4 , 360.0 , 409.0
4 , 360.0 , 524.0
4 , 360.0 , 594.0
4 , 385.0 , 360.0
4 , 249.0 , 360.0
4 , 154.0 , 360.0
4 , 360.0 , 245.0
4 , 360.0 , 407.0
4 , 360.0 , 523.0
4 , 360.0 , 594.0
4 , 387.0 , 360.0
4 , 250.0 , 360.0
4 , 155.0 , 360.0
4 , 360.0 , 242.0
4 , 360.0 , 405.0
4 , 360.0 , 521.0
4 , 360.0 , 593.0
4 , 390.0 , 360.0
4 , 252.0 , 360.0
4 , 157.0 , 360.0
4 , 360.0 , 240.0
4 , 360.0 , 402.0
4 , 360.0 , 520.0
4 , 360.0 , 592.0
4 , 392.0 , 360.0
4 , 254.0 , 360.0
4 , 158.0 , 360.0
4 , 360.0 , 237.0
4 , 360.0 , 400.0
4 , 360.0 , 518.0
4 , 360.0 , 592.0
4 , 395.0 , 360.0
4 , 256.0 , 360.0
4 , 159.0 , 360.0
4 , 360.0 , 234.0
4 , 360.0 , 398.0
4 , 360.0 , 517.0
4 , 360.0 , 591.0
4 , 397.0 , 360.0
4 , 258.0 , 360.0
4 , 160.0 , 360.0
4 , 360.0 , 231.0
4 , 360.0 , 396.0
4 , 360.0 , 515.0
4 , 360.0 , 590.0
4 , 400.0 , 360.0
4 , 260.0 , 360.0
4 , 161.0 , 360.0
4 , 110.0 , 360.0
4 , 360.0 , 228.0
4 , 360.0 , 394.0
4 , 360.0 , 514.0
4 , 360.0 , 589.0
4 , 403.0 , 360.0
4 , 262.0 , 360.0
4 , 162.0 , 360.0
4 , 110.0 , 360.0
4 , 360.0 , 225.0
4 , 360.0 , 391.0
4 , 360.0 , 512.0
4 , 360.0 , 588.0
4 , 405.0 , 360.0
4 , 263.0 , 360.0
4 , 163.0 , 360.0
4 , 110.0 , 360.0
4 , 360.0 , 222.0
4 , 360.0 , 389.0
4 , 360.0 , 511.0
4 , 360.0 , 588.0
4 , 408.0 , 360.0
4 , 265.0 , 360.0
4 , 165.0 , 360.0
4 , 111.0 , 360.0
4 , 360.0 , 219.0
4 , 360.0 , 387.0
4 , 360.0 , 509.0
4 , 360.0 , 587.0
4 , 410.0 , 360.0
4 , 267.0 , 360.0
4 , 166.0 , 360.0
4 , 111.0 , 360.0
4 , 360.0 , 216.0
4 , 360.0 , 384.0
4 , 360.0 , 508.0
4 , 360.0 , 586.0
4 , 413.0 , 360.0
4 , 269.0 , 360.0
4 , 167.0 , 360.0
4 , 112.0 , 360.0
4 , 360.0 , 213.0
4 , 360.0 , 382.0
4 , 360.0 , 506.0
4 , 360.0 , 585.0
4 , 416.0 , 360.0
4 , 271.0 , 360.0
4 , 168.0 , 360.0
4 , 112.0 , 360.0
4 , 360.0 , 210.0
4 , 360.0 , 380.0
4 , 360.0 , 504.0
4 , 360.0 , 584.0
4 , 418.0 , 360.0
4 , 273.0 , 360.0
4 , 169.0 , 360.0
4 , 113.0 , 360.0
4 , 360.0 , 207.0
4 , 360.0 , 378.0
4 , 360.0 , 503.0
4 , 360.0 , 583.0
4 , 421.0 , 360.0
4 , 275.0 , 360.0
4 , 171.0 , 360.0
4 , 113.0 , 360.0
4 , 360.0 , 204.0
4 , 360.0 , 375.0
4 , 360.0 , 501.0
4 , 360.0 , 582.0
4 , 424.0 , 360.0
4 , 277.0 , 360.0
4 , 172.0 , 360.0
4 , 114.0 , 360.0
4 , 360.0 , 201.0
4 , 360.0 , 373.0
4 , 360.0 , 500.0
4 , 360.0 , 582.0
4 , 426.0 , 360.0
4 , 279.0 , 360.0
4 , 173.0 , 360.0
4 , 114.0 , 360.0
4 , 360.0 , 198.0
4 , 360.0 , 371.0
4 , 360.0 , 498.0
4 , 360.0 , 581.0
4 , 429.0 , 360.0
4 , 281.0 , 360.0
4 , 175.0 , 360.0
4 , 115.0 , 360.0
4 , 360.0 , 195.0
